x,y,label,text
-37.856453,-32.47987,pozytywny wydźwięk,@USER @USER @USER @USER @USER Umarłam i trafiłam do kabaretowego nieba :)
11.120845,38.016514,neutralny wydźwięk,Prezes z tym tekstem na kolanko rozjebał tt
32.80681,-32.796993,neutralny wydźwięk,"@USER @USER @USER Wzór, za chowanie pod dywan klechów pedofili z całego świata?"
-1.9518245,27.216457,negatywny wydźwięk,"@USER Moja mama je taki makaron z mlekiem, nie wiem, nigdy nie jadłam, ale z jakimś sosem powinien być dobry"
-48.623497,13.966935,pozytywny wydźwięk,@USER no to fajnie że wiesz i się tym pochwaliłeś 👏 @USER
-47.338295,-32.622738,pozytywny wydźwięk,@USER W tym tweecie coś pokręciłeś :)
35.795868,-35.35481,neutralny wydźwięk,@USER @USER Ty jesteś z tych umundurowanych Tumanowiczów?
35.06499,-45.306835,neutralny wydźwięk,@USER do czego teraz służy ten kompleks ?
-41.222683,5.8797865,pozytywny wydźwięk,@USER wróciłaś i zwycięstwo :) przypadek ? 💪
36.558895,-4.1504574,neutralny wydźwięk,@USER W imię cywilizacji i godności człowieka
-16.494825,-33.08809,neutralny wydźwięk,@USER @USER DOBRA WIADOMOŚĆ DLA L EWACTWA I DLA CIEBIE LISKU PISIORY  44  %  TOTALNI DEBILE 14  %  SUPER!!!!!!
-46.855125,-34.601933,pozytywny wydźwięk,@USER gwizdali na niego ? Bo nie oglądałem meczu :)
3.0561316,19.069944,neutralny wydźwięk,@USER @USER Przecież nie od dzisiaj wiadomo że polscy kierowcy to albo pijaki albo debile.
29.058432,-53.122887,neutralny wydźwięk,Działa wam PKO??? Karty??? Logowanie????
-4.656598,3.791671,neutralny wydźwięk,"@USER @USER Wiem, że lubisz Juszczyka ale nie przesadzajmy, bo on też często sobie zaprzeczał i głupoty pisał."
3.5524824,32.22518,neutralny wydźwięk,"@USER Patrzę przechodziłeś przez to samo, , pani ze sklepu pan ma jakąś nienaturalną budową"
37.210068,31.653238,neutralny wydźwięk,"@USER Motyw goła stopa, zajebista sprawa"
24.0095,-40.921246,neutralny wydźwięk,@USER A co się podzialo?  Lech niema trenera?
35.79322,25.033,neutralny wydźwięk,"@USER @USER @USER Ostrzegają?? Ha ha. A ten pracownik TVN to pewnie pokazuje prawą ręką: tam po prawej, na górce jest mas…"
-40.52881,19.343088,pozytywny wydźwięk,"@USER Bo masz ołtarzyk CR 😂 😛😛 Kopnięcie podobne, idiotyczne, niezbyt mocne, zupełnie bez piłki. Nie ma co usprawiedliwiać głupoty."
-59.554623,16.385408,pozytywny wydźwięk,@USER Widocznie to zbyt trudna miłość na Walentynki 😁
18.122911,4.1343865,neutralny wydźwięk,"@USER Hehe, do gazu, hehe jeszcze jakieś emotikony wrzuć"
5.85904,-38.23973,neutralny wydźwięk,"@USER przeczytałam ogłoszenie o pracę \""monter wind\"" i myślałam że to po angielsku"
39.51736,12.132502,neutralny wydźwięk,"@USER @USER Tak, jedynie Brazylia mogła tutaj ograć Francję."
-8.2417965,0.45885393,neutralny wydźwięk,"@USER @USER Zaległości były, ale ważne czy były wezwania do zapłaty z których się klub nie wywiązał."
18.442543,11.056874,neutralny wydźwięk,"@USER @USER Sprawdź chłopie w słowniku co oznacza słowo , którego używasz a potem się odzywaj."
33.240803,-33.046734,neutralny wydźwięk,"@USER @USER @USER @USER Może dlatego, że Karol w kadrze regularnie zawodzi?"
18.909582,-41.139095,neutralny wydźwięk,@USER Nie mogę zrobić RT :/
27.271608,10.028738,neutralny wydźwięk,@USER @USER A ty wieś kretynie CONTI jest Acta2 i czego dotyczy? Najpierw przeczytaj a potem się wypowiadaj.
-66.49368,22.504557,pozytywny wydźwięk,"@USER @USER No pewnie, \""must have\"" na insta  😁"
-12.049655,16.895643,neutralny wydźwięk,"@USER Sam kolego mówiłeś kto jest patriotą a kto nie uczelnia sama decyduje, kto ma psychiczne odejście"
37.40042,5.1068835,neutralny wydźwięk,@USER moja tez ma i to jest hit największy
-63.054134,18.09154,pozytywny wydźwięk,@USER Muszę zdobyć taki znak  😎
38.153465,29.486391,mowa nienawiści,"@USER @USER @USER A ty zapytaj kochanke Kurskiego, zonę Ziobry i sekretarkę i kierowcę Jarkacza"
40.86768,-16.744047,neutralny wydźwięk,@USER @USER A my  pożyczymy  pko bp
-0.09728114,20.178015,neutralny wydźwięk,"@USER Jak przyjdzie Jarmolenko, to raczej Andersona nie będzie. To ta sama pozycja i raczej bez większych możliwości przesunięcia."
-14.679396,59.365887,negatywny wydźwięk,"@USER @USER @USER hehe \""Wisła może zmienić Pana\"" ale o żadnych rozmowach autor nie ma pojęcia..."
-50.00441,-25.795057,pozytywny wydźwięk,@USER musiałam sobie wyguglować to słowo :-)
-56.734505,11.236761,pozytywny wydźwięk,@USER @USER Jak to co ? Maczety w dłoń i do walki! 😂
39.40253,27.840843,neutralny wydźwięk,@USER @USER Z tymi wizjami to może być problem. Proponuję sprawdzić po czym te wizję są
-2.1284645,22.998516,negatywny wydźwięk,"@USER @USER @USER Lichocka, Ty głupia i stara dupa jesteś. Nikt Cię nie słucha i nikomu nie chce się z Tobą gadać."
8.302535,-22.61975,neutralny wydźwięk,"chciałabym, żeby chociaż napisał \""jak się czujesz?\"" i mean, wystarczą mi tylko te trzy cholerne słowa, czy proszę o tak wiele?"
-4.644104,10.181681,neutralny wydźwięk,"@USER Tylko wtedy celnie podaje, gdy nie ma pressingu."
14.483914,-22.286432,neutralny wydźwięk,"@USER @USER Wyłącz mnie z tej dyskusji z faszyzującymi ultrasem yntylygentem rydzykowo-pisbolszewickiego i jego \""odbiorcow\""."
-49.372402,-23.500792,pozytywny wydźwięk,Motocykle opuściły gniazda i kierują się na północ. Żonkile na przedmieściach to już tylko formalność. Wiosna! :-)
-51.25682,-16.887241,pozytywny wydźwięk,"@USER Będę miała za jakiś czas sprawę do Ciebie w tej sprawie #minikorepetycje #elementarz, ale to się będę odzywać ;-)"
1.6809905,4.050652,neutralny wydźwięk,"@USER Nie wiem, czy jest jakiś klub, który wygrał z ambicjami komendanta."
38.149628,-27.36333,neutralny wydźwięk,"@USER Ej, który raz zdajesz? Bo ja jutro idę drugi raz i mam już wylane bo to jakaś komedia jest. Na czym oblałaś?"
1.0798173,-43.884785,neutralny wydźwięk,@USER @USER kompot z wiśni \u0026gt;\u0026gt;\u0026gt;\u0026gt;\u0026gt;
-54.488155,-14.053395,pozytywny wydźwięk,"@USER Będzie mu bardzo miło, dzięki ;-)"
36.144196,-16.52786,neutralny wydźwięk,@USER dziwne bo czytam że ostro balował i ćpał
-5.4482036,-36.34717,neutralny wydźwięk,@USER Hiszpania bardzo rozsądnie na ominięcie Polaków w 1/4 #Franzja
14.033338,29.573273,neutralny wydźwięk,"Szukam osób, które mają kontakt z rodziną gen. Bułak-Bałachowicza. Sprawa  prywatna."
-4.428379,-4.7589417,neutralny wydźwięk,"@USER Blagam, ja bym nie korespondował z @USER @USER"
3.975415,-7.006901,neutralny wydźwięk,"@USER @USER Jakby w drugą stronę po VAR-ze coś takiego odgwizdali, to byłbyś czerwony ze wściekłości :P"
-3.5972152,4.2719307,neutralny wydźwięk,@USER @USER @USER Nie. Wystarczy przeczytać wywiad Carrillo po zakończeniu sezonu jak się o nim wypowiadał.
-16.72563,54.438915,neutralny wydźwięk,"\""Eärendil z Gondoliny był moim ojcem, matką Elwinga, córka Diora, a wnuczka Lúthien z Doriath. Zaś Elendil, Isildur i Anárion...\"". #tired"
31.62545,1.0368787,neutralny wydźwięk,"@USER @USER @USER @USER @USER Jeśli tak, to miał tylko jakiś krótki epizod."
-59.0676,17.09446,pozytywny wydźwięk,@USER Więcej dystansu i empati dla naszych wschodnich sąsiadów😁😁😁😁
-64.90915,21.24646,pozytywny wydźwięk,@USER @USER Z rok temu. Point za pamięć 😀
22.146498,-36.97828,neutralny wydźwięk,"@USER Aleś ty ckliwy, poplacz się. A na komitet centralny nie poszedl razem z tobą?"
3.5204055,-41.831783,neutralny wydźwięk,@USER Tym hajlującym człowiekiem jest Piotr Wacowski wieloletni i zaufany operator TVN\nhttps://t.co/HUeDyaORgq
-3.1068854,1.8217145,neutralny wydźwięk,@USER Taa.Przestakem go obserwować bo już nie mogłem czytać tego gówna które wypisuje.
-43.997337,-36.035736,pozytywny wydźwięk,@USER Co roku przemycam. To mój świąteczny czelędż:)
21.458155,-5.4826393,neutralny wydźwięk,@USER @USER Po pierwszym meczu z Górnikiem. Później usunął wpis. Na instastory też coś było.
36.68358,22.147871,neutralny wydźwięk,"@USER Asystentem? Jeśli chodzi Ci o to, że stoi przy linii i tylko czeka na to, co zrobi Messi, to ok."
37.56288,-11.094182,neutralny wydźwięk,@USER co shay mitchell robi w polsce ktoś mi powie bo im in shock
-54.800026,14.799986,pozytywny wydźwięk,@USER Ładna ta mała Gosia.😁😁😁.Ale już wtedy miała to coś w wyrazie twarzy i oczu😁😁😁😁😁😁😁. Ale co by nie mówić- lans😁😁😁😀😀
10.56279,-19.344738,neutralny wydźwięk,"\""Niech Pani zamilknie\"".\n\""Proszę nie machać rączką\"".\nCzołowa feministka do kobiety, z którą się nie zgadza."
-1.991947,4.2613187,neutralny wydźwięk,@USER Obraża? Odkąd prawda obraża? Macierewicz to świr i wiadomo o tym nie od dziś.
37.17456,-6.483805,neutralny wydźwięk,@USER Dobra zmiana działa i są efekty
0.9420705,18.613066,neutralny wydźwięk,@USER Rozbieg prawidłowy. Dopiero na ostatnim kroku nie można robić zwodu.
-6.670826,17.437963,neutralny wydźwięk,"@USER @USER @USER Zagadaj do @USER o zdjęcie bana, jak możesz niewiasto"
-48.334084,25.62238,pozytywny wydźwięk,"@USER @USER Czyli przeciwko niemu zagramy pięć dni wcześniej, niż było to pierwotnie planowane 😂"
-54.601437,15.862,pozytywny wydźwięk,@USER @USER Hehehehehe. No tak. To by się zgadzało.😁😁
27.727552,-5.06489,neutralny wydźwięk,10 tysięcy miejsc zajętych na mecz z @USER Tylko dziś zaraz przekroczymy 1000 sprzedanych biletów.
-9.8402195,22.929146,neutralny wydźwięk,@USER Jedno wiem ze ligę polska jedni kochają inni się z niej śmieją ale mecze poniedziałkowe nawet tych kochających śmieszą
-19.000671,-3.0686007,neutralny wydźwięk,"@USER @USER Nie strasz misiaczek, nie strasz"
29.566874,-5.1429567,neutralny wydźwięk,"@USER Hejka, hejka, sejonarka w czwartek o 11 juz do domku"
26.704254,-3.2330399,neutralny wydźwięk,@USER Całkowicie zmieniony tekst wypowiedzi publikowany przez Mazurek.
29.07856,-52.0501,neutralny wydźwięk,from: me\nto: wszystkie ładne dziewczyny\n\njak to jest być ładnym????
-40.37079,10.488493,pozytywny wydźwięk,"To mówicie, że na zlocie totalnych PO parańców nie ma duchowego przywódcy LW ps Bolo??. Bardzo nie ładnie😁"
-47.297874,-37.595146,pozytywny wydźwięk,@USER @USER @USER Argumenty to ja inne widze :)
-40.301163,9.511383,pozytywny wydźwięk,@USER Co Ty wjeżdżałaś wślizgami w innych uczestników żeby Cię nie wyprzedzili ? 😂
11.995051,-6.889554,neutralny wydźwięk,@USER Dajcie spokój z tłumaczeniem wszystkim dookoła co niszczy planetę im szybciej zdechniemy przez jakaś katastrofę tym lepi…
31.0655,25.995905,neutralny wydźwięk,@USER @USER jak czytam że Wdowczyk chce Furmana to mam poważne wątpliwości
-47.262432,-32.150993,pozytywny wydźwięk,@USER @USER a trenerem został Szymon Pawłowski :)
9.897726,34.26729,neutralny wydźwięk,Żyję dla pączków od Sowy
35.69477,-34.222885,neutralny wydźwięk,@USER @USER A kiedy ujawni nagrody rozdawane w kancelarii Dudy?
11.7322,-7.001347,neutralny wydźwięk,@USER Teraz hutnik powinien wydać oświadczenie dlaczego u nich brak oświadczeń
-47.185818,-36.360374,pozytywny wydźwięk,@USER nie wiem gdzie idziesz ale idę z Tobą :)
-57.050335,9.168182,pozytywny wydźwięk,@USER Uuuu daj znać później to wpadnę! Albo zapraszam do akademika! 😂
-0.3489443,0.28669724,neutralny wydźwięk,"@USER Takie, które się obchodzi. Tyłem."
53.77889,3.8428752,neutralny wydźwięk,@USER @USER @USER Gdzie jest @USER . Brudziński jesteś kłamcą i marnym kutasem @USER
36.464237,16.83105,neutralny wydźwięk,"@USER Grosik i Zielek zagrali na bardzo podobnym, słabym poziomie."
-7.8731947,-4.589437,neutralny wydźwięk,@USER Bo jak nie to w ustawieniach pewnie trzeba poszukac
12.0347595,1.5606091,neutralny wydźwięk,"@USER Mi się bardzo podobało! Polecam, daj znać jak wrażenia jeśli obejrzysz"
41.887703,4.7198796,neutralny wydźwięk,@USER @USER Ręce precz od Polski szwabie
-0.0010399343,-39.623158,neutralny wydźwięk,"A w tvp przekaz \""ulica i zagranica\"""
25.413607,31.788853,neutralny wydźwięk,"@USER Przecież te zjeby chyba wiedza że tvn 24 nadaje tylko w platnej. Tacy wrogowie, szczyj na nich"
-13.964543,15.403379,negatywny wydźwięk,"@USER Nie czuje się piękny, mozesz se gadać ale to nic nie zmieni"
53.832058,1.2744681,neutralny wydźwięk,"@USER @USER Rozumiem, że zaczyna od kolegów @USER"
32.36983,-29.859125,neutralny wydźwięk,@USER @USER No to czasem coś wpadnie w ucho czy masz nosa ? Zdecyduj się.
-13.077466,58.593304,negatywny wydźwięk,@USER Sędzia MUSI swoje poglądy polityczne zostawić w domu.. I nie MOŻE występować za lub przeciw politykom!
15.547808,-24.138824,neutralny wydźwięk,"@USER -Dzień dobry czy są kartki walentynkowe z napisem: \""dla tej jedynej\""? \n-Tak, są.\n-To poproszę sześć.\n\n#Walentynki #suc…"
38.024384,27.166393,neutralny wydźwięk,@USER @USER @USER Jojo demokrata w akcji. Taki pospolity ćwierćmózg
21.356192,18.30173,neutralny wydźwięk,"@USER No kurde,! Jestem pod wielkim wrażeniem przenikliwości ,trafnosci ocen. Umysł ze wszech miar wysoce analityczny."
35.027454,0.09804872,neutralny wydźwięk,Co to za moda na filmiki na Twitterze ostatnio
12.690889,-25.504406,neutralny wydźwięk,"TVP Info pociesza po łomocie w Gdańsku i Krakowie: \""W dużych miastach mieszka tylko 15 proc. Polaków\"""
-40.631413,-34.338726,pozytywny wydźwięk,@USER @USER @USER musi tak mówić bo inaczej zostałby bez pracy :)
-0.7452552,0.1165649,neutralny wydźwięk,"@USER @USER Tak myślałem, że nie będziesz miał nic do powiedzenia. Pozdrawiam."
2.0654588,-41.054184,neutralny wydźwięk,@USER Słów kilka o żałosnym antybohaterze ostatnich dni. \nhttps://t.co/Rzlzidb6l0
-27.782787,-17.366987,negatywny wydźwięk,@USER Masz jakieś sposoby na zimno? Bo mi tez się robi :(
-17.784245,-4.047492,neutralny wydźwięk,"@USER Nie wiem, czekaj się zapytam"
39.105778,11.09528,neutralny wydźwięk,@USER Pan Prezydent może sobie wyłącznie kupę zrobić.
-62.370865,14.136177,pozytywny wydźwięk,@USER No cóż agniesz ileś tam oblała krótki test na inteligencję😁😁😁😁
42.80064,-11.003026,neutralny wydźwięk,@USER @USER @USER I znowu dwaj kretyni z TVP info
-22.57606,51.875782,negatywny wydźwięk,@USER Każdy to powie niema Cracovii w Krakowie.... Wiec młody Adam wybór będzie miał prosty za kilka lat ;-)
-11.766671,22.056923,neutralny wydźwięk,@USER @USER @USER @USER smutne jest to że on wcale nie pił tylko po prostu jest imbecylem
-44.50736,-18.740448,pozytywny wydźwięk,@USER a nie powinno być na odwrót ?;)
23.297867,-39.046394,neutralny wydźwięk,@USER a gdzie tych 7 zawodników na euro ? Bajkopisarz czy nie umie liczyć ?
10.253197,36.44986,neutralny wydźwięk,Mój ulubiony profesorek idzie na chorobowe na pół roku jak żyć
-49.008183,26.019304,pozytywny wydźwięk,"@USER Nie martw się, to nie jest wcale takie łatwe, trzeba mieć tez dużo szczęścia w tym wszystkim 💕"
-19.160185,-4.270482,neutralny wydźwięk,"@USER Nie maja honoru, nie wiedzą co to godność"
38.900272,24.099747,neutralny wydźwięk,"@USER Znajomy mówi, że jest mężem babci. Choć są rówieśnikami."
7.749319,-4.0137935,neutralny wydźwięk,@USER @USER @USER Zawsze bedą afery bo zawsze będa tacy l którzy kradną  i tacy u wladzy których to kręci
-60.584568,14.54537,pozytywny wydźwięk,@USER Lepsze zasłony niż buty w tapicerkę Daci Logan 😎
-52.51717,23.470394,pozytywny wydźwięk,@USER Mateusz Machaj z asystą przy drugim golu. Aż mi zwrócił uwagę 😄
-5.385463,13.550624,neutralny wydźwięk,@USER @USER wiem że nie ta pozycja.Napisałem ktoś pokroju Katki a nie że Katka.
-4.062385,5.204605,neutralny wydźwięk,"@USER @USER Niepokoi mnie, że jeszcze nie przedłużyli z nim kontraktu."
-11.256897,22.129017,neutralny wydźwięk,@USER @USER @USER Trzeba było walczyć w kraju a nie spierdalać za granicę a teraz pierdzielisz bzdury
41.209545,11.453052,neutralny wydźwięk,@USER @USER Napewno nikt taki jak ty
-6.343664,-9.386242,neutralny wydźwięk,#Wypozyczeni Widzew - Górnik Ł. 3:0\nMarcin Pigiel nie znalazł się w kadrze meczowej łodzian.
-39.020542,-25.610744,pozytywny wydźwięk,@USER Ale sędzia z Meksyku na meczu z Polską był spoko? :)
-1.6614159,6.985465,neutralny wydźwięk,@USER @USER @USER @USER Poza tym pokaż ile klubów w Polsce płaci na czas i nie ma długów.
-36.98082,-22.835443,pozytywny wydźwięk,"@USER @USER tam coś leży na drugim planie, może mu odpadł :-) #NaGwózdek"
25.285175,30.560808,neutralny wydźwięk,@USER Żelek góry są piękne ale piękniejsze są doliny z wysokości gór. Widzę że Ty tak jak ja wolisz góry oglądać z dołu
-39.826805,6.1548843,pozytywny wydźwięk,@USER Może są tam same schabowe?😂
-66.32077,16.803623,pozytywny wydźwięk,@USER Juz myslałem że coś gorszego😁😁
26.925858,4.2559557,neutralny wydźwięk,@USER Wreszcie wszyscy poznają idoli prawicy - morderców Polaków.
31.773813,3.619195,neutralny wydźwięk,@USER Kolejno 2:2 i 1:1. Lepsza gra niż wyniki.
37.761585,-37.928734,neutralny wydźwięk,@USER @USER a do jakiego klubu odchodzi ?
25.366632,8.230886,neutralny wydźwięk,@USER Dwustu? To jakieś trzy średniej wielkości parafialne chóry
-4.586096,13.677574,negatywny wydźwięk,"@USER @USER Oczywiście, że nie. Przypominam, że walczyli o kase a nie o zawodnika, bo nie mieli szans go zatrzymać."
-5.9075184,-0.1045666,neutralny wydźwięk,@USER aha sprzedali wszystkie bilety ale Zenek z Gienkiem nie przyszli więc nie ma kompletu.Ok.
-12.894941,2.7021325,neutralny wydźwięk,"@USER Fiaskiem był wyjazd kasty do Brukseli,ponoć nie było zainteresowania europosłów nie mówię tu o zdradzieckich mordach."
-18.464865,2.9170754,neutralny wydźwięk,Iść na wykład czy nie iść o to jest pytanie
4.1778574,-12.892205,neutralny wydźwięk,@USER gdybyś zadała ludziom takie pytanie to pewnie tak by odpowiedzieli że są kibicami piłkarskiej Wisły.To nic złego.
29.108185,-6.1101375,neutralny wydźwięk,@USER Jestem za. W PiSie zostanie 10 osób.
32.17918,-43.888084,neutralny wydźwięk,@USER Kiedy kolejna wizyta w filharmonii erotomanów?
-50.136253,-26.20754,pozytywny wydźwięk,"@USER każdy może, mam otwartą skrzynkę :-)"
16.60628,-22.43873,neutralny wydźwięk,"@USER @USER A ja mi życzę,żeby o własnych nogach przed Trybunału Stanu się zjawił.\nAmen"
-12.409012,59.90126,negatywny wydźwięk,"@USER Już pod koniec jazdy wymusilam na rondzie.... nie wiem jak to się stało, mój mózg miał zaćmienie czy coś a"
18.678745,-4.8457956,neutralny wydźwięk,@USER Ciebie myszko osądzą wyborcy już niedługo.
31.216936,-39.67436,neutralny wydźwięk,@USER @USER Ale kamieniczkę chuj przytulił po miastowemu?
-1.6965375,2.106647,neutralny wydźwięk,"@USER @USER @USER Walukiewicz przy obu bramkach i jeszcze w końcówce mógł \""dołożyć\"" trzecią. Zupełnie mu nie wyszedł mecz."
16.792032,-24.80629,neutralny wydźwięk,"@USER @USER Po polsku pisze się \""przy polskiej granicy\"" nieuki."
-49.841274,-33.760494,pozytywny wydźwięk,@USER no to to miała w KrK :)
1.0775208,-19.357557,neutralny wydźwięk,"Ja gdzieś w powietrze, a ty do tarczy albo w jakiś obiekt ruchomy ?"
41.9324,-11.938322,neutralny wydźwięk,@USER No to ładnie dziś zrobisz
-29.5076,-18.293407,negatywny wydźwięk,"jak ludzie co mają 17-19 lat to robią, że wydają książki, tell me, też chcę :-:"
-51.35946,24.097322,pozytywny wydźwięk,"@USER Wspaniale się udało. Dzięki, że to zorganizowałeś 🤗👏💪"
40.97724,-12.500593,neutralny wydźwięk,@USER Albo w trampkach na Rysy
-1.4419649,13.334019,neutralny wydźwięk,@USER Od @USER należało by wymagać bardziej wnikliwych oceń. A nie bezrefleksyjnego powtarzania obiegowych opinii.
-18.702005,6.7733583,negatywny wydźwięk,"Była jeszcze taka fajna spódniczka jeansowa ale nie było jej rozmiaru, poszukam gdzies indziej"
24.686708,27.681936,neutralny wydźwięk,"@USER widocznie pani sędzia dziecinnieje, bo zachowuje się jak przedszkolak który chce robić na złość"
1.4382831,-41.67393,neutralny wydźwięk,"Wieczorna zmiano, jeszcze raz zostawiam Wam ratowników z #Zofiówka \nhttps://t.co/XM6NyP7PGC"
-13.400004,54.702522,negatywny wydźwięk,"@USER @USER @USER Komentator mi się spodobał po pierwszej bramce \"" nieważne kto strzela i nieważne jak..\"""
-40.489635,20.363775,pozytywny wydźwięk,"@USER Abstrahując od tych kontrowersji, to butę Marciniaka czuć było aż na prasówce 😉 Oczywiście to takie wrażenie tylko."
-17.421326,-0.9882737,neutralny wydźwięk,"@USER  nie wiem.Miały być dwa powroty, ale nie piłkarzy, więc może chodziło też o Sobola"
27.716797,-10.370484,neutralny wydźwięk,@USER Bez tych trzech punktów Górnik byłby za Wisłą.
-64.41931,18.114504,pozytywny wydźwięk,@USER No nie bądźmy tacy małostkowi😁😀😀😀
-7.3675685,17.40121,neutralny wydźwięk,@USER @USER @USER @USER Hehe przecież ten ktoś nawet niejest podobny do miska
27.227892,-52.582596,neutralny wydźwięk,@USER Nie macie historii ani biologii i chemii???
21.309849,-3.6168175,neutralny wydźwięk,"@USER Też w takiej chodzę, gdybyś był z podlasia byś rozumiał"
17.363304,0.06538243,neutralny wydźwięk,"@USER Po przeczytaniu Obłęd 44 uważam, że ta książka powinna być obowiązkowa w szkołach"
-37.726364,-31.70937,pozytywny wydźwięk,@USER @USER Że są wkurwieni i nie może to tak dalej wyglądać :)
36.798954,-35.35528,neutralny wydźwięk,@USER a czego macie dużo? możesz mi więcej opowiedzieć na dm?
14.330735,-22.541426,neutralny wydźwięk,"@USER Jeszcze kilka takich błyskotliwych myśli, jak ta o astronomii i partia Pana Ministra Gowina zmieni nazwę na \""Nieporozumienie\""."
30.855135,3.1561947,neutralny wydźwięk,@USER Następny zespół z tabeli Makroregionu wchodzi do CLJ.
-6.5919,-34.782616,neutralny wydźwięk,wyniki sondy były do przewidzenia Polacy chcieli i chcą nadal reform sądów ! #bezretuszu
-36.82125,-22.579891,pozytywny wydźwięk,Lot Andrzeja Dudy odwołany bo piloci otrzymali zaproszenie do Białego Domu od Donalda Trumpa :)\n#duda
-24.44832,49.204227,negatywny wydźwięk,"Monster block, monster block, monster block... 😁"
-56.740765,7.323651,pozytywny wydźwięk,@USER @USER No to murem za Beatą!!!😀😀
3.5814254,-27.680342,neutralny wydźwięk,"@USER poczekaj tylko wypije swoją wódeczkę, albo chodź już teraz, podzielę się chętnie xd"
22.807472,0.054762613,neutralny wydźwięk,"@USER @USER Prezes by się w lustrze obejrzał, też miał dentystę w podstawówce."
2.929579,-6.7599244,neutralny wydźwięk,@USER @USER Dziwie się że wchodzisz w dyskusje z taką amebą umysłową :P
-41.736835,20.421824,pozytywny wydźwięk,"@USER No to jak żartował, to nie odpisze i tyle 😂 a może zrobi mu się miło jak będziesz pamiętać"
36.838562,-14.626315,neutralny wydźwięk,@USER Tak tak jeszcze ktoś w to uwierzy
3.308333,-40.2941,neutralny wydźwięk,@USER Nominowany do Oscara „Rejs wyklętych” już dziś o 21:30 w TVP1. \nhttps://t.co/GEjK8kDHSH obejrzyj zapowiedź
29.203775,21.433409,neutralny wydźwięk,"@USER Jest 2018, a niektórzy wciąż myślą, że jak udostępnią post na Facebooku i polajkują jakąś stronę, to mają szansę wygrać…"
20.856524,-1.5633792,neutralny wydźwięk,"@USER Też masz ładnego i mądrego pieska, widziałem"
-38.828907,-31.077824,pozytywny wydźwięk,"@USER @USER Chyba, że to była hawajska.Wtedy można darować karę śmierci :)"
25.922197,21.630133,neutralny wydźwięk,"@USER @USER @USER Jest tylko jeden problem. Tej gazety nawet w kiblu nie da się użyć, bo zbyt twardy i śliski."
-16.184626,3.530792,neutralny wydźwięk,"Kwaśniewski odetchnął z ulgą, że nie ma konta na tt."
-12.122111,21.013695,neutralny wydźwięk,@USER @USER z tych słòw wynika że Pan nie wie kto ma być kupcem i że to tylko Pana przypuszczenia
26.976295,-33.6758,neutralny wydźwięk,@USER oczywiście że mniej.Tylko pytanie czy porównujecie się do Wisły czy do europejskich drużyn jak wasz prezes napisał ?
-11.688325,-7.251734,neutralny wydźwięk,@USER Trochę starszy ale nie na tyle żeby hobbystycznie chodzić do muzeum XDDD
-48.248234,25.64504,pozytywny wydźwięk,"@USER Biorąc pod uwagę występy Carlitosa przeciwko Jadze, będzie to strzał w bramkarza 😄"
23.41883,-39.77743,neutralny wydźwięk,@USER A Świątko i Chorążka czemu nie grają ?
39.893032,9.878014,neutralny wydźwięk,"@USER @USER Od czego jest wojewoda, biedaczki"
33.00092,-8.622309,neutralny wydźwięk,"@USER @USER Reinke, Kadlec, H. Koch (31. Hristov), Kuka, Marschall, Ratinho (75. Reich), Roos, Schjönberg, Schäfer, Sforza, Wagner"
-2.9046855,17.694101,neutralny wydźwięk,"@USER Przeczytaj mojego kolejnego twitta to zobaczysz, że nie umknęło i co sądze o poziomie tego meczu."
37.645355,-30.317202,neutralny wydźwięk,"@USER Ej, jak można sprawdzić kto Cię blokuje?"
-46.92839,29.096176,pozytywny wydźwięk,@USER Nie wszystkie podróże czy miejsca są dla psa komfortowe. To zbyt indywidualne. A była pod najlepszą opieką z możliwych 😉
-15.818139,54.98274,negatywny wydźwięk,"\""Ludzie są tak głupi że to działa...naprawdę \"" - Premier Morawiecki na taśmach prawdy."
-65.724495,13.508402,pozytywny wydźwięk,Yerri Mina - złota piłka 😁
-6.3688726,-16.036842,neutralny wydźwięk,W CO JS MAM SIĘ UBRAĆ JA PIERDOLE
30.407352,24.837883,neutralny wydźwięk,"@USER @USER @USER Przestańcie kraść, kłamać i demolować państwo to wtedy pogadamy"
-65.504944,22.378155,pozytywny wydźwięk,"@USER @USER Ja dwa strzelałam, ale ciiii 🙊"
16.528038,12.318542,neutralny wydźwięk,"@USER @USER @USER @USER Widać, że zabolało co niektórych. I bardzo dobrze. Tak miało być."
-56.59919,21.734924,pozytywny wydźwięk,"@USER @USER Nie no, bez żartów. Skąd ja i @USER mamy o takich rzeczach wiedzieć 😜"
-65.109314,18.029385,pozytywny wydźwięk,@USER @USER Coś mi to przypomina 🙊🙊🙊
-56.95527,-19.129818,pozytywny wydźwięk,Zostałam zaproszona do muzeum X D
-15.210484,3.5379684,neutralny wydźwięk,Żeby Gliński nie kupił od Krzyżaków zamku w Malborku.
22.233948,-40.16886,neutralny wydźwięk,@USER @USER chyba @USER  nie tylko płacze ?
15.5368,-11.232605,neutralny wydźwięk,@USER teraz ma jakieś 70 lat z hakiem i nadal taki głupi
-4.8430877,-17.51371,neutralny wydźwięk,Najsłabsze ogniwo okazało się najmocniejszym ogniwem
38.257393,-27.60351,neutralny wydźwięk,"@USER Jestem w rozsypce, jak tu być polakiem, jak iść do kościola z taka wysypką i kateram?"
